serial;ambient_temp_C;humidity;object_temp_C;cooling_state;critical_level;time_min
30909;17.48;0.74;16.62;0.36;1;30909
30910;12.08;0.4;27.96;1.81;1;30910
30911;34.39;0.73;33.66;0.52;1;30911
30912;7.55;0.62;7.36;0.19;1;30912
30913;-4.15;0.7;-2.71;0.2;0;30913
30914;-2.85;0.56;-0.23;0.33;0;30914
30915;28.08;0.58;26.13;0.58;1;30915
30916;20.91;0.57;17.3;0.67;1;30916
30917;-4.94;0.63;9.53;1.5;1;30917
30918;-5.79;0.45;-7.26;0.19;0;30918
30919;25.05;0.41;23.99;0.46;1;30919
30920;-6.36;0.51;-8.67;0.27;0;30920
30921;31.09;0.65;27.2;0.8;1;30921
30922;25.31;0.47;23.94;0.49;1;30922
30923;-5.93;0.64;4.96;1.13;1;30923
30924;-5.76;0.74;-3.97;0.22;0;30924
30925;39.33;0.43;37.66;0.66;1;30925
30926;8.71;0.64;7.47;0.31;1;30926
30927;8.53;0.56;5.75;0.46;1;30927
30928;30.64;0.7;30.55;0.42;1;30928
30929;37.36;0.46;34.82;0.73;1;30929
30930;39.3;0.64;40.0;0.56;1;30930
30931;27.67;0.69;40.0;1.61;1;30931
30932;8.81;0.73;20.42;1.35;1;30932
30933;-5.82;0.64;-4.92;0.13;0;30933
30934;28.86;0.57;40.0;1.5;1;30934
30935;17.92;0.62;26.0;1.09;1;30935
30936;11.21;0.7;12.26;0.32;1;30936
30937;35.32;0.6;32.31;0.75;1;30937
30938;-4.44;0.41;-4.73;0.08;0;30938
30939;14.63;0.73;20.73;0.86;1;30939
30940;-9.43;0.64;-9.67;0.03;0;30940
30941;13.43;0.64;10.93;0.48;1;30941
30942;-7.18;0.48;-4.44;0.3;0;30942
30943;-4.06;0.63;-5.71;0.22;0;30943
30944;-4.12;0.54;-4.47;0.09;0;30944
30945;22.46;0.63;20.55;0.52;1;30945
30946;27.3;0.44;32.52;0.89;1;30946
30947;19.17;0.63;18.2;0.39;1;30947
30948;38.11;0.75;40.0;0.67;1;30948
30949;8.74;0.42;20.61;1.37;1;30949
30950;4.29;0.74;5.73;0.29;1;30950
30951;33.43;0.54;40.0;1.09;1;30951
30952;1.18;0.7;2.36;0.23;1;30952
30953;38.16;0.67;32.38;1.06;1;30953
30954;-9.39;0.6;4.55;1.4;1;30954
30955;38.49;0.66;40.0;0.64;1;30955
30956;-7.84;0.71;-7.99;0.04;0;30956
30957;34.56;0.54;30.34;0.87;1;30957
30958;16.39;0.51;16.23;0.28;1;30958
30959;39.65;0.63;40.0;0.53;1;30959
30960;-6.31;0.68;1.75;0.84;0;30960
30961;17.69;0.67;17.51;0.3;1;30961
30962;38.47;0.68;40.0;0.64;1;30962
30963;16.15;0.55;15.06;0.37;1;30963
30964;21.47;0.69;40.0;2.17;1;30964
30965;24.79;0.44;22.01;0.63;1;30965
30966;12.73;0.59;17.42;0.7;1;30966
30967;21.38;0.4;28.9;1.07;1;30967
30968;19.22;0.51;18.49;0.37;1;30968
30969;35.06;0.53;34.16;0.54;1;30969
30970;-7.73;0.54;-2.02;0.59;0;30970
30971;4.05;0.64;8.93;0.63;1;30971
30972;37.52;0.54;40.0;0.72;1;30972
30973;34.51;0.56;34.04;0.49;1;30973
30974;12.78;0.48;25.47;1.5;1;30974
30975;21.01;0.53;31.24;1.33;1;30975
30976;3.87;0.48;8.3;0.58;1;30976
30977;-0.59;0.43;-4.1;0.44;0;30977
30978;13.18;0.61;13.84;0.3;1;30978
30979;7.67;0.63;4.38;0.51;1;30979
30980;19.18;0.62;17.42;0.47;1;30980
30981;-6.11;0.56;-8.63;0.29;0;30981
30982;38.72;0.53;36.9;0.67;1;30982
30983;39.31;0.7;37.69;0.65;1;30983
30984;24.91;0.58;23.26;0.51;1;30984
30985;16.8;0.57;19.3;0.52;1;30985
30986;5.48;0.41;2.16;0.49;1;30986
30987;30.69;0.52;31.35;0.47;1;30987
30988;24.24;0.53;34.36;1.35;1;30988
30989;-1.87;0.54;9.79;1.25;1;30989
30990;35.55;0.6;33.39;0.67;1;30990
30991;31.13;0.59;30.44;0.48;1;30991
30992;37.49;0.61;40.0;0.73;1;30992
30993;26.29;0.67;26.87;0.42;1;30993
30994;20.67;0.68;25.82;0.82;1;30994
30995;10.91;0.65;12.36;0.35;1;30995
30996;36.64;0.73;33.33;0.8;1;30996
30997;33.3;0.41;35.35;0.64;1;30997
30998;-7.74;0.47;-6.51;0.15;0;30998
30999;-8.68;0.4;-9.61;0.11;0;30999
31000;8.82;0.63;25.14;1.82;1;31000
31001;30.53;0.71;27.87;0.67;1;31001
31002;39.36;0.49;40.0;0.56;1;31002
31003;-2.48;0.72;1.21;0.44;0;31003
31004;19.71;0.42;17.79;0.49;1;31004
31005;9.04;0.73;15.51;0.84;1;31005
31006;38.5;0.52;40.0;0.64;1;31006
31007;32.11;0.44;30.35;0.6;1;31007
31008;31.92;0.57;31.82;0.43;1;31008
31009;13.43;0.49;24.49;1.34;1;31009
31010;10.74;0.5;19.26;1.06;1;31010
31011;3.67;0.51;1.67;0.34;1;31011
31012;-7.18;0.68;2.88;1.03;1;31012
31013;33.24;0.59;32.67;0.49;1;31013
31014;30.65;0.51;23.93;1.08;1;31014
31015;39.99;0.61;33.62;1.14;1;31015
31016;39.83;0.65;40.0;0.52;1;31016
31017;17.77;0.5;26.28;1.13;1;31017
31018;28.45;0.54;20.21;1.21;1;31018
31019;37.24;0.44;35.74;0.62;1;31019
31020;32.48;0.46;30.9;0.58;1;31020
31021;2.37;0.64;11.74;1.06;1;31021
31022;12.53;0.46;11.37;0.34;1;31022
31023;-3.54;0.58;-2.39;0.18;0;31023
31024;37.7;0.65;38.13;0.52;1;31024
31025;20.31;0.44;13.92;0.94;1;31025
31026;1.43;0.6;3.74;0.34;1;31026
31027;23.59;0.49;24.23;0.4;1;31027
31028;20.91;0.74;27.51;0.97;1;31028
31029;7.91;0.57;19.69;1.36;1;31029
31030;-4.32;0.68;1.58;0.65;0;31030
31031;23.58;0.59;28.75;0.85;1;31031
31032;16.02;0.42;15.15;0.35;1;31032
31033;28.62;0.62;38.42;1.37;1;31033
31034;16.01;0.73;15.87;0.27;1;31034
31035;32.61;0.61;40.0;1.17;1;31035
31036;17.6;0.69;15.89;0.45;1;31036
31037;18.05;0.71;19.04;0.38;1;31037
31038;33.83;0.48;40.0;1.06;1;31038
31039;10.17;0.47;12.43;0.43;1;31039
31040;-3.3;0.61;-4.55;0.19;0;31040
31041;-8.56;0.54;-0.71;0.8;0;31041
31042;27.76;0.69;40.0;1.6;1;31042
31043;21.02;0.72;24.79;0.69;1;31043
31044;25.2;0.52;23.6;0.51;1;31044
31045;0.65;0.48;1.72;0.21;1;31045
31046;-3.18;0.67;5.52;0.94;0;31046
31047;-9.27;0.5;8.62;1.8;1;31047
31048;7.53;0.69;9.59;0.38;1;31048
31049;19.5;0.55;37.31;2.08;1;31049
31050;9.61;0.63;14.81;0.72;1;31050
31051;11.87;0.43;24.55;1.49;1;31051
31052;35.21;0.62;35.5;0.48;1;31052
31053;7.41;0.56;11.3;0.56;1;31053
31054;15.7;0.61;13.54;0.47;1;31054
31055;29.18;0.46;31.42;0.62;1;31055
31056;9.83;0.66;9.24;0.26;1;31056
31057;21.1;0.7;20.91;0.33;1;31057
31058;33.12;0.48;40.0;1.12;1;31058
31059;37.48;0.43;38.23;0.55;1;31059
31060;-2.65;0.41;-3.0;0.11;0;31060
31061;36.33;0.62;36.97;0.53;1;31061
31062;14.61;0.61;19.34;0.72;1;31062
31063;2.91;0.59;5.87;0.42;1;31063
31064;12.96;0.48;28.33;1.77;1;31064
31065;39.0;0.54;37.64;0.63;1;31065
31066;14.63;0.61;11.96;0.51;1;31066
31067;6.44;0.57;9.3;0.45;1;31067
31068;21.67;0.75;24.3;0.58;1;31068
31069;2.01;0.45;6.43;0.56;1;31069
31070;-6.21;0.64;8.48;1.51;1;31070
31071;-3.56;0.54;-4.24;0.13;0;31071
31072;-3.6;0.55;9.61;1.38;1;31072
31073;-2.4;0.65;-3.58;0.19;0;31073
31074;-3.06;0.64;-0.07;0.37;0;31074
31075;22.04;0.75;20.64;0.46;1;31075
31076;-0.91;0.44;1.02;0.28;1;31076
31077;7.28;0.44;6.71;0.23;1;31077
31078;34.84;0.65;40.0;0.96;1;31078
31079;13.7;0.6;10.26;0.58;1;31079
31080;23.38;0.5;33.66;1.36;1;31080
31081;-1.38;0.43;-10.36;0.98;0;31081
31082;-0.39;0.43;7.3;0.86;1;31082
31083;-7.96;0.71;2.93;1.11;1;31083
31084;-1.55;0.47;2.06;0.45;1;31084
31085;3.93;0.51;11.05;0.85;1;31085
31086;-1.15;0.48;0.25;0.23;1;31086
31087;-5.56;0.52;-1.0;0.5;0;31087
31088;-3.97;0.42;15.75;2.03;1;31088
31089;13.04;0.58;18.28;0.75;1;31089
31090;0.32;0.42;16.95;1.77;1;31090
31091;8.21;0.68;18.35;1.2;1;31091
31092;15.17;0.48;18.58;0.59;1;31092
31093;24.52;0.59;32.4;1.13;1;31093
31094;-8.03;0.71;-10.51;0.27;0;31094
31095;29.97;0.63;40.0;1.4;1;31095
31096;21.4;0.59;40.0;2.17;1;31096
31097;-5.91;0.51;-9.08;0.36;0;31097
31098;33.68;0.52;37.35;0.8;1;31098
31099;36.04;0.63;40.0;0.86;1;31099
31100;-6.95;0.75;-5.89;0.14;0;31100
31101;3.84;0.63;13.87;1.14;1;31101
31102;30.31;0.6;24.85;0.95;1;31102
31103;27.41;0.66;28.22;0.46;1;31103
31104;-0.77;0.56;-6.51;0.67;0;31104
31105;0.47;0.42;0.26;0.13;1;31105
31106;8.52;0.6;4.42;0.6;1;31106
31107;14.23;0.74;20.19;0.84;1;31107
31108;20.91;0.46;23.65;0.58;1;31108
31109;8.45;0.64;8.76;0.22;1;31109
31110;13.13;0.47;21.08;1.03;1;31110
31111;27.37;0.59;24.83;0.63;1;31111
31112;-8.17;0.43;-6.54;0.18;0;31112
31113;2.62;0.56;3.22;0.19;1;31113
31114;25.67;0.66;26.46;0.44;1;31114
31115;34.76;0.52;38.58;0.83;1;31115
31116;15.58;0.63;26.02;1.3;1;31116
31117;16.61;0.68;33.97;2.0;1;31117
31118;-4.64;0.72;-9.61;0.55;0;31118
31119;12.37;0.48;9.49;0.51;1;31119
31120;16.63;0.54;16.26;0.3;1;31120
31121;2.12;0.45;2.4;0.15;1;31121
31122;3.46;0.75;0.07;0.47;1;31122
31123;8.86;0.72;16.1;0.91;1;31123
31124;-9.0;0.59;1.15;1.02;1;31124
31125;6.1;0.69;21.36;1.69;1;31125
31126;0.57;0.58;0.79;0.13;1;31126
31127;6.37;0.62;5.74;0.23;1;31127
31128;-4.01;0.43;5.73;1.03;0;31128
31129;34.53;0.66;34.76;0.47;1;31129
31130;19.68;0.44;20.45;0.37;1;31130
31131;23.96;0.69;20.23;0.71;1;31131
31132;29.46;0.67;30.46;0.49;1;31132
31133;14.92;0.65;14.46;0.3;1;31133
31134;-5.65;0.41;1.55;0.76;0;31134
31135;16.86;0.51;14.27;0.53;1;31135
31136;19.34;0.49;18.1;0.42;1;31136
31137;27.27;0.53;40.0;1.65;1;31137
31138;11.58;0.43;13.25;0.38;1;31138
31139;-3.62;0.73;-7.63;0.46;0;31139
31140;4.19;0.59;5.65;0.29;1;31140
31141;8.15;0.51;3.51;0.65;1;31141
31142;22.3;0.54;40.0;2.09;1;31142
31143;18.54;0.56;17.13;0.43;1;31143
31144;7.8;0.61;7.52;0.21;1;31144
31145;39.33;0.58;40.0;0.56;1;31145
31146;20.29;0.72;36.41;1.92;1;31146
31147;1.86;0.57;-2.33;0.54;1;31147
31148;-4.91;0.75;-6.66;0.23;0;31148
31149;-2.36;0.7;10.95;1.41;1;31149
31150;2.3;0.47;15.32;1.42;1;31150
31151;-1.97;0.73;-10.46;0.93;0;31151
31152;-0.67;0.44;-2.03;0.23;1;31152
31153;4.25;0.69;5.91;0.31;1;31153
31154;-1.33;0.53;2.27;0.45;1;31154
31155;34.84;0.71;33.45;0.59;1;31155
31156;-5.99;0.7;-7.22;0.16;0;31156
31157;16.23;0.68;26.31;1.27;1;31157
31158;10.52;0.68;4.91;0.77;1;31158
31159;39.12;0.51;40.0;0.58;1;31159
31160;-4.4;0.43;-3.83;0.11;0;31160
31161;9.89;0.54;28.11;2.02;1;31161
31162;38.47;0.46;40.0;0.64;1;31162
31163;33.28;0.64;33.38;0.44;1;31163
31164;30.85;0.52;40.0;1.32;1;31164
31165;2.9;0.74;0.92;0.33;1;31165
31166;-1.46;0.62;14.7;1.7;1;31166
31167;23.43;0.69;20.49;0.63;1;31167
31168;36.47;0.45;36.65;0.48;1;31168
31169;17.84;0.7;27.97;1.29;1;31169
31170;18.58;0.72;38.0;2.23;1;31170
31171;4.0;0.57;4.51;0.19;1;31171
31172;28.47;0.61;25.59;0.67;1;31172
31173;-0.65;0.67;-1.27;0.16;1;31173
31174;6.18;0.46;8.01;0.34;1;31174
31175;11.27;0.58;11.74;0.26;1;31175
31176;15.38;0.54;31.81;1.9;1;31176
31177;2.12;0.45;2.79;0.19;1;31177
31178;-4.26;0.53;-2.11;0.27;0;31178
31179;20.53;0.42;14.38;0.92;1;31179
31180;4.43;0.41;7.91;0.49;1;31180
31181;19.06;0.45;18.05;0.39;1;31181
31182;-2.28;0.74;-1.01;0.2;0;31182
31183;14.06;0.59;17.65;0.6;1;31183
31184;16.63;0.74;12.51;0.68;1;31184
31185;-7.41;0.55;-9.54;0.24;0;31185
31186;6.83;0.51;23.91;1.88;1;31186
31187;-3.28;0.58;14.4;1.83;1;31187
31188;-6.83;0.55;-1.63;0.55;0;31188
31189;39.5;0.44;36.93;0.75;1;31189
31190;6.12;0.62;17.15;1.26;1;31190
31191;30.49;0.48;40.0;1.36;1;31191
31192;2.73;0.62;14.49;1.3;1;31192
31193;24.08;0.63;40.0;1.93;1;31193
31194;28.01;0.45;28.96;0.48;1;31194
31195;19.78;0.42;18.78;0.4;1;31195
31196;13.58;0.67;13.3;0.26;1;31196
31197;10.59;0.56;9.0;0.36;1;31197
31198;7.44;0.42;20.63;1.49;1;31198
31199;36.48;0.75;40.0;0.82;1;31199
31200;31.53;0.42;36.8;0.94;1;31200
31201;38.25;0.64;38.31;0.49;1;31201
31202;-3.79;0.74;-3.11;0.13;0;31202
31203;26.54;0.48;34.78;1.19;1;31203
31204;36.92;0.45;33.11;0.85;1;31204
31205;-0.94;0.44;4.17;0.6;1;31205
31206;-6.68;0.51;-6.07;0.09;0;31206
31207;27.06;0.44;31.95;0.86;1;31207
31208;18.72;0.64;16.52;0.51;1;31208
31209;32.09;0.42;37.55;0.97;1;31209
31210;-3.01;0.58;9.86;1.36;1;31210
31211;29.76;0.75;40.0;1.42;1;31211
31212;0.08;0.68;8.86;0.98;1;31212
31213;-1.82;0.62;-2.56;0.16;1;31213
31214;-1.79;0.51;1.81;0.44;1;31214
31215;30.73;0.62;31.15;0.45;1;31215
31216;23.26;0.58;28.27;0.83;1;31216
31217;16.15;0.55;12.8;0.6;1;31217
31218;7.94;0.45;7.38;0.24;1;31218
31219;33.86;0.71;34.79;0.53;1;31219
31220;9.62;0.56;9.45;0.21;1;31220
31221;30.83;0.47;34.49;0.77;1;31221
31222;11.96;0.53;6.1;0.8;1;31222
31223;8.85;0.54;16.14;0.92;1;31223
31224;13.13;0.69;7.68;0.78;1;31224
31225;5.07;0.66;19.07;1.55;1;31225
31226;27.38;0.67;40.0;1.64;1;31226
31227;15.14;0.4;31.68;1.91;1;31227
31228;1.61;0.55;-0.98;0.38;1;31228
31229;34.98;0.57;38.82;0.83;1;31229
31230;9.19;0.41;12.32;0.5;1;31230
31231;17.18;0.49;31.9;1.74;1;31231
31232;35.32;0.67;34.94;0.49;1;31232
31233;21.21;0.45;22.95;0.49;1;31233
31234;-4.16;0.59;-6.28;0.27;0;31234
31235;36.99;0.48;39.56;0.73;1;31235
31236;21.39;0.4;38.62;2.04;1;31236
31237;6.75;0.48;9.96;0.49;1;31237
31238;-3.04;0.74;-5.23;0.29;0;31238
31239;29.7;0.68;40.0;1.43;1;31239
31240;21.0;0.74;17.12;0.7;1;31240
31241;16.67;0.57;18.39;0.44;1;31241
31242;34.69;0.44;36.05;0.58;1;31242
31243;29.43;0.59;35.75;1.03;1;31243
31244;-2.42;0.56;14.24;1.74;1;31244
31245;5.59;0.7;23.3;1.93;1;31245
31246;2.42;0.43;1.52;0.21;1;31246
31247;27.2;0.57;23.57;0.73;1;31247
31248;-8.32;0.45;-0.84;0.77;0;31248
31249;18.49;0.51;19.25;0.36;1;31249
31250;28.12;0.66;27.54;0.44;1;31250
31251;33.84;0.57;40.0;1.05;1;31251
31252;7.1;0.53;10.25;0.49;1;31252
31253;31.06;0.54;36.03;0.91;1;31253
31254;-4.47;0.56;1.15;0.62;0;31254
31255;32.32;0.67;40.0;1.19;1;31255
31256;-3.63;0.71;-2.15;0.21;0;31256
31257;9.86;0.73;8.79;0.31;1;31257
31258;29.86;0.68;29.45;0.44;1;31258
31259;-2.5;0.51;-0.29;0.3;0;31259
31260;1.46;0.64;20.76;2.04;1;31260
31261;26.11;0.55;40.0;1.75;1;31261
31262;26.0;0.49;26.22;0.38;1;31262
31263;22.06;0.69;34.97;1.61;1;31263
31264;24.7;0.41;33.58;1.24;1;31264
31265;17.14;0.72;17.02;0.28;1;31265
31266;2.59;0.56;-2.6;0.65;1;31266
31267;7.28;0.62;11.77;0.62;1;31267
31268;-0.92;0.63;-0.8;0.1;1;31268
31269;35.42;0.71;40.0;0.91;1;31269
31270;19.17;0.62;22.02;0.58;1;31270
31271;10.04;0.61;24.05;1.6;1;31271
31272;13.1;0.42;14.52;0.37;1;31272
31273;37.36;0.58;36.56;0.55;1;31273
31274;-2.33;0.45;0.21;0.33;0;31274
31275;19.31;0.66;12.93;0.93;1;31275
31276;15.29;0.58;15.0;0.28;1;31276
31277;20.57;0.64;39.41;2.19;1;31277
31278;-9.09;0.41;-7.8;0.14;0;31278
31279;33.61;0.43;35.02;0.58;1;31279
31280;36.61;0.65;40.0;0.81;1;31280
31281;18.26;0.43;16.12;0.5;1;31281
31282;24.83;0.42;24.5;0.38;1;31282
31283;36.12;0.4;40.0;0.85;1;31283
31284;25.36;0.73;27.89;0.61;1;31284
31285;-2.37;0.66;-3.48;0.19;0;31285
31286;18.81;0.52;10.09;1.16;1;31286
31287;20.34;0.5;19.21;0.42;1;31287
31288;11.21;0.52;8.09;0.52;1;31288
31289;26.82;0.67;21.93;0.86;1;31289
31290;36.72;0.63;33.01;0.84;1;31290
31291;36.28;0.46;40.0;0.83;1;31291
31292;12.54;0.46;16.53;0.62;1;31292
31293;-4.34;0.43;-3.4;0.15;0;31293
31294;39.24;0.63;40.0;0.57;1;31294
31295;31.94;0.67;33.31;0.56;1;31295
31296;-3.77;0.49;-5.14;0.2;0;31296
31297;36.04;0.41;40.0;0.86;1;31297
31298;33.49;0.43;30.03;0.78;1;31298
31299;15.94;0.74;10.69;0.78;1;31299
31300;19.56;0.5;18.39;0.41;1;31300
31301;9.95;0.67;19.87;1.19;1;31301
31302;-7.26;0.62;8.8;1.63;1;31302
31303;6.76;0.53;5.51;0.29;1;31303
31304;30.14;0.47;27.31;0.69;1;31304
31305;-9.77;0.44;0.28;1.01;1;31305
31306;6.67;0.62;2.72;0.56;1;31306
31307;9.91;0.67;15.09;0.72;1;31307
31308;16.87;0.63;13.86;0.57;1;31308
31309;35.99;0.59;33.74;0.69;1;31309
31310;7.32;0.41;2.92;0.61;1;31310
31311;7.35;0.74;13.63;0.8;1;31311
31312;26.88;0.68;29.8;0.66;1;31312
31313;12.61;0.5;25.38;1.5;1;31313
31314;1.23;0.74;4.17;0.41;1;31314
31315;12.62;0.61;14.19;0.38;1;31315
31316;-2.96;0.6;9.3;1.3;1;31316
31317;-1.18;0.66;10.26;1.23;1;31317
31318;14.92;0.68;12.58;0.48;1;31318
31319;10.95;0.63;14.94;0.61;1;31319
31320;35.74;0.44;32.15;0.82;1;31320
31321;8.12;0.52;16.72;1.04;1;31321
31322;19.03;0.72;21.71;0.56;1;31322
31323;21.61;0.48;27.1;0.87;1;31323
31324;-9.35;0.53;-10.57;0.13;0;31324
31325;23.18;0.55;25.31;0.55;1;31325
31326;-1.1;0.55;5.75;0.77;1;31326
31327;38.05;0.61;36.2;0.67;1;31327
31328;-2.57;0.73;-7.17;0.53;0;31328
31329;10.73;0.48;5.09;0.77;1;31329
31330;-5.73;0.44;-3.59;0.26;0;31330
31331;39.84;0.47;40.0;0.51;1;31331
31332;15.11;0.71;13.99;0.36;1;31332
31333;19.77;0.63;21.08;0.43;1;31333
31334;-6.65;0.5;-6.09;0.09;0;31334
31335;27.5;0.69;36.43;1.27;1;31335
31336;0.5;0.7;11.82;1.24;1;31336
31337;34.9;0.7;38.74;0.83;1;31337
31338;0.26;0.72;11.99;1.28;1;31338
31339;-0.47;0.49;-2.5;0.3;1;31339
31340;-8.17;0.66;5.39;1.37;1;31340
31341;13.6;0.56;23.59;1.23;1;31341
31342;18.24;0.69;27.98;1.26;1;31342
31343;-6.71;0.65;-0.12;0.69;0;31343
31344;28.78;0.67;32.33;0.74;1;31344
31345;12.66;0.63;19.16;0.88;1;31345
31346;16.22;0.46;21.22;0.76;1;31346
31347;12.04;0.59;16.61;0.68;1;31347
31348;10.04;0.74;12.25;0.42;1;31348
31349;17.98;0.73;23.33;0.81;1;31349
31350;-2.24;0.42;-7.21;0.57;0;31350
31351;-0.9;0.46;-2.48;0.25;1;31351
31352;33.09;0.45;40.0;1.12;1;31352
31353;37.31;0.65;39.47;0.69;1;31353
31354;8.67;0.69;5.52;0.5;1;31354
31355;3.54;0.47;5.81;0.36;1;31355
31356;22.2;0.58;26.31;0.73;1;31356
31357;10.44;0.69;12.52;0.41;1;31357
31358;-8.73;0.66;-7.88;0.1;0;31358
31359;-2.19;0.59;-5.16;0.37;0;31359
31360;25.8;0.61;23.26;0.61;1;31360
31361;22.95;0.58;35.23;1.56;1;31361
31362;-8.65;0.5;-6.31;0.25;0;31362
31363;1.1;0.6;15.25;1.53;1;31363
31364;1.55;0.64;0.3;0.24;1;31364
31365;23.59;0.71;17.52;0.94;1;31365
31366;-9.01;0.62;1.13;1.02;1;31366
31367;-4.79;0.67;12.99;1.83;1;31367
31368;30.0;0.46;40.0;1.4;1;31368
31369;-1.07;0.56;-0.5;0.15;1;31369
31370;22.64;0.4;25.66;0.63;1;31370
31371;1.91;0.49;-1.86;0.5;1;31371
31372;-5.03;0.65;-4.47;0.11;0;31372
31373;2.16;0.75;4.97;0.4;1;31373
31374;26.11;0.43;26.15;0.36;1;31374
31375;32.78;0.54;40.0;1.15;1;31375
31376;31.51;0.68;26.51;0.92;1;31376
31377;9.86;0.47;13.04;0.52;1;31377
31378;23.4;0.59;37.04;1.7;1;31378
31379;0.25;0.66;2.56;0.33;1;31379
31380;4.66;0.62;5.98;0.28;1;31380
31381;34.82;0.47;40.0;0.97;1;31381
31382;-9.35;0.52;-8.66;0.08;0;31382
31383;-5.72;0.67;12.47;1.86;1;31383
31384;0.39;0.59;15.12;1.58;1;31384
31385;-8.67;0.4;-7.78;0.1;0;31385
31386;-0.93;0.67;13.42;1.53;1;31386
31387;19.15;0.41;22.33;0.61;1;31387
31388;11.07;0.66;12.17;0.32;1;31388
31389;34.63;0.47;40.0;0.98;1;31389
31390;30.87;0.74;28.23;0.67;1;31390
31391;7.09;0.53;23.5;1.81;1;31391
31392;2.97;0.51;6.53;0.49;1;31392
31393;8.98;0.45;13.29;0.62;1;31393
31394;19.51;0.51;27.28;1.07;1;31394
31395;3.4;0.71;19.75;1.77;1;31395
31396;21.21;0.75;18.49;0.58;1;31396
31397;10.47;0.53;13.99;0.56;1;31397
31398;17.6;0.56;31.85;1.7;1;31398
31399;11.81;0.65;17.63;0.8;1;31399
31400;4.72;0.71;2.09;0.41;1;31400
31401;37.42;0.61;36.29;0.59;1;31401
31402;28.18;0.54;28.87;0.45;1;31402
31403;-2.99;0.54;-1.05;0.26;0;31403
31404;33.42;0.64;32.78;0.5;1;31404
31405;14.37;0.4;11.75;0.51;1;31405
31406;34.73;0.62;37.37;0.71;1;31406
31407;29.99;0.52;40.0;1.4;1;31407
31408;11.26;0.68;8.51;0.49;1;31408
31409;-8.88;0.43;-4.81;0.42;0;31409
31410;3.43;0.61;6.94;0.49;1;31410
31411;17.08;0.57;17.48;0.31;1;31411
31412;21.67;0.62;21.91;0.34;1;31412
31413;2.89;0.42;4.56;0.3;1;31413
31414;-3.03;0.6;-5.62;0.33;0;31414
31415;31.75;0.6;31.84;0.43;1;31415
31416;39.22;0.6;40.0;0.57;1;31416
31417;16.28;0.61;18.91;0.53;1;31417
31418;-1.42;0.64;-6.1;0.55;0;31418
31419;3.62;0.68;21.06;1.88;1;31419
31420;-9.08;0.49;-10.07;0.11;0;31420
31421;35.71;0.69;35.08;0.52;1;31421
31422;-4.11;0.57;-6.0;0.25;0;31422
31423;18.83;0.43;37.95;2.2;1;31423
31424;3.7;0.42;18.85;1.65;1;31424
31425;17.71;0.52;10.25;1.02;1;31425
31426;22.57;0.67;40.0;2.07;1;31426
31427;31.49;0.65;32.5;0.52;1;31427
31428;0.32;0.68;-3.3;0.47;1;31428
31429;-9.45;0.58;6.06;1.56;1;31429
31430;-3.16;0.55;1.87;0.57;0;31430
31431;35.0;0.45;32.16;0.73;1;31431
31432;33.69;0.51;30.23;0.78;1;31432
31433;19.87;0.55;23.28;0.64;1;31433
31434;20.03;0.43;21.04;0.4;1;31434
31435;23.25;0.48;20.44;0.61;1;31435
31436;-1.23;0.61;-0.58;0.15;1;31436
31437;35.72;0.66;32.64;0.76;1;31437
31438;10.94;0.75;14.24;0.54;1;31438
31439;9.16;0.73;12.34;0.51;1;31439
31440;15.95;0.62;17.54;0.42;1;31440
31441;-7.65;0.55;-6.57;0.13;0;31441
31442;-1.69;0.62;17.96;2.05;1;31442
31443;26.9;0.67;26.9;0.37;1;31443
31444;-5.86;0.44;11.17;1.74;1;31444
31445;20.16;0.54;21.51;0.44;1;31445
31446;2.27;0.69;8.53;0.75;1;31446
31447;9.46;0.53;6.42;0.5;1;31447
31448;4.43;0.6;3.35;0.25;1;31448
31449;7.78;0.61;9.03;0.3;1;31449
31450;25.95;0.46;25.79;0.38;1;31450
31451;4.86;0.53;1.91;0.44;1;31451
31452;18.32;0.52;21.69;0.62;1;31452
31453;13.8;0.41;20.76;0.93;1;31453
31454;23.18;0.41;23.77;0.39;1;31454
31455;36.84;0.69;40.0;0.78;1;31455
31456;26.63;0.5;21.98;0.83;1;31456
31457;0.75;0.58;1.52;0.18;1;31457
31458;-8.44;0.5;-5.13;0.35;0;31458
31459;3.11;0.73;15.23;1.34;1;31459
31460;19.75;0.49;19.75;0.3;1;31460
31461;-7.43;0.55;2.89;1.06;1;31461
31462;14.82;0.71;11.54;0.58;1;31462
31463;19.84;0.69;22.35;0.55;1;31463
31464;6.71;0.47;9.45;0.44;1;31464
31465;28.55;0.68;40.0;1.53;1;31465
31466;-4.67;0.56;0.1;0.53;0;31466
31467;-6.24;0.57;-4.52;0.21;0;31467
31468;26.41;0.45;30.61;0.78;1;31468
31469;14.77;0.43;10.75;0.65;1;31469
31470;24.42;0.65;39.94;1.9;1;31470
31471;11.74;0.57;11.29;0.26;1;31471
31472;2.32;0.55;3.83;0.27;1;31472
31473;30.96;0.66;36.34;0.95;1;31473
31474;29.97;0.67;40.0;1.4;1;31474
31475;24.73;0.46;24.01;0.42;1;31475
31476;3.61;0.61;0.53;0.44;1;31476
31477;19.51;0.45;23.2;0.66;1;31477
31478;8.05;0.66;27.73;2.15;1;31478
31479;-5.42;0.63;-0.54;0.53;0;31479
31480;35.87;0.73;40.0;0.87;1;31480
